	alpha	elutriation	cdc15	sporulation	heatshock	dithiothreitol	cold	diauxic                                                             
YGR186W                               	0.0569811980833293                    	0.221851002371776                     	0.0357110479361739                    	-0.0381994538483365                   	0.0364144657989912                    	-0.0788539039994354                   	0.341012807545483                     	0.100002333474813                     
YDR145W                               	-0.000404575317878025                 	0.2431501108958                       	-0.152986009631495                    	0.0312635357979785                    	-0.00178228923534995                  	0.0945490455628722                    	0.551799187940298                     	0.024941856879705                     
YDR477W                               	-0.0436625728274843                   	0.103901537377911                     	-0.23618255299901                     	0.0979323106097469                    	0.0856453328094575                    	0.1800078757452                       	0.610401804201393                     	0.0228105428304138                    
YGL172W                               	-0.144783704012647                    	0.22099956115218                      	-0.191604426170884                    	0.211247102267985                     	0.0353485246264939                    	-0.0361582564245441                   	0.102385514347391                     	0.112097972486906                     
YEL037C                               	-0.040055456109955                    	0.331186747574453                     	-0.332464772988397                    	0.18403338953769                      	0.465448478054944                     	-0.174645594161134                    	0.997746142233764                     	-0.159973823153315                    
YGL181W                               	0.245066073284626                     	0.0172965334327715                    	-0.227789067388144                    	0.20831560914861                      	0.00767558156550386                   	0.0949272417451238                    	0.0655819109353672                    	-0.124091307444054                    
YMR200W                               	0.0147387689255023                    	0.188395965584398                     	0.308379880048963                     	0.0830566929322167                    	0.0897380087503319                    	0.249204270090713                     	0.116348447955707                     	0.0343627010686663                    
YJL099W                               	0.0418518742057475                    	-0.283373409065812                    	-0.0638324942106406                   	-0.0500658589922874                   	0.134392384143638                     	0.0270410270309816                    	0.348122430012966                     	0.163719583228054                     
YBR237W                               	-0.379242359844402                    	0.0766237727501102                    	-0.0270581496709184                   	-0.0244737403131696                   	-0.335236591878816                    	0.00391703188760452                   	-0.350630998684533                    	-0.199659177352568                    
YCL027W                               	-0.0722793281430208                   	-0.294959335961503                    	-0.383105706446784                    	0.010136669302053                     	-0.163693583597122                    	-0.233806282670474                    	0.0358145602702033                    	0.299028917671929                     
YDL127W                               	-0.396121596868937                    	-0.25063159525505                     	0.241687789210402                     	-0.117538117669908                    	-0.0222009633966101                   	-0.114958132397944                    	0.0983583855371386                    	-0.264453831797957                    
YER111C                               	-0.0690403274589904                   	-0.506296956889751                    	-0.144242813869646                    	0.00527673804013261                   	-0.161159775113343                    	-0.117591998667195                    	-0.136178545736216                    	-0.19564350316967                     
YKL001C                               	0.616412561676546                     	-0.695960041390616                    	0.250853568514192                     	-0.0592884227730269                   	-0.106328002737152                    	-0.0965480825262015                   	-0.144229424488008                    	-0.0993988102236108                   
YJR010W                               	0.359347395025262                     	-0.343952138656163                    	0.175613390005743                     	-0.205313708013907                    	-0.211232208082298                    	-0.319278619859311                    	0.018812575602395                     	-0.172039461621907                    
YLR303W                               	1.01635910141269                      	-0.502759588122262                    	0.0354241761569123                    	-0.0674330909639009                   	0.0818543663159366                    	-0.0330651519339867                   	-0.319591745296725                    	-0.136569785535181                    
YOL058W                               	1.36450569800941                      	0.0552791182495773                    	0.237625916202605                     	-0.0281801900855336                   	0.230937076676049                     	-0.305204319076952                    	0.482586923920678                     	-0.1740302396852                      
YAL051W                               	0.197150076801125                     	-0.188512865595383                    	-0.0694034082069624                   	-0.00220565181281063                  	-0.122549970523092                    	-0.206319524424696                    	-0.0177815379494288                   	0.194703740321323                     
YLR092W                               	-0.218191417708858                    	-0.0729768042920688                   	-0.0567295035976943                   	-0.0128548995160954                   	-0.0790475573947173                   	-0.111973083959459                    	-0.32878516436901                     	-0.214245087632089                    
YKR086W                               	-0.334464063941462                    	-0.393542421254282                    	-0.0521450753108933                   	-0.0432056380033445                   	0.00882436571125618                   	0.0807989129367287                    	-0.200911395233584                    	0.207218025511299                     
YBR201W                               	-0.10055121973521                     	-0.372812059670553                    	-0.31345858878079                     	-0.0548451772332429                   	-0.106517948326725                    	0.218016592061475                     	-0.15918719358451                     	-0.170761531910879                    
YHR050W                               	-0.258261990556661                    	0.173937156816142                     	0.0903525905733112                    	0.109323617540176                     	-0.215631890335824                    	-0.240654334970528                    	0.0945677775367895                    	0.0112766928458305                    
YDR530C                               	-0.339782413476287                    	0.292709749394992                     	0.0630916602338697                    	-0.0704575316474843                   	-0.327778499602433                    	-0.286591664107575                    	-0.118020505273064                    	0.0928110913638194                    
YBR146W                               	-0.110523090438373                    	-0.0319079132973195                   	-0.0744359228343862                   	-0.0159537083514304                   	-0.211815498888875                    	-0.191421296245289                    	-0.0300540718102306                   	-0.112003231479987                    
YJL044C                               	-0.745504070928211                    	0.0538882582101841                    	-0.00754026069076787                  	-0.0343472093177233                   	-0.209728004275074                    	-0.196635000757756                    	-0.0915156936979751                   	-0.277646148293644                    
YBR192W                               	-0.107423696490602                    	0.00967547795476765                   	0.0163054065641211                    	-0.12788829721213                     	-0.261722457785932                    	-0.189800455464212                    	-0.0772901737211143                   	-0.0266182675946344                   
YHR005C                               	-0.44928072132306                     	0.10852695645229                      	0.0351008304431166                    	-0.0478539803980007                   	-0.476576450484144                    	-0.121927747756578                    	-0.0798021212613937                   	-0.144411050492452                    
YFL005W                               	0.317107880481887                     	0.0294291798450582                    	0.0036169828652881                    	-0.0457551588352672                   	-0.133624020863562                    	-0.079205086168669                    	-0.0196558446940301                   	-0.061503848559756                    
YPL232W                               	-0.329792556679066                    	0.219496377344541                     	0.180504034780765                     	0.121540560927543                     	-0.204650852949981                    	0.194176725573122                     	-0.0408799671663785                   	-0.360799121005453                    
YER161C                               	-0.109360791029263                    	0.173650659808415                     	-0.0829589910367201                   	0.273729150059556                     	-0.251786491923313                    	0.228646606184043                     	0.391338160851023                     	0.0217691746259071                    
YMR193W                               	-0.298438486438506                    	-0.127555387158256                    	-0.553889985683846                    	-0.0690853622250553                   	-0.0963079226536067                   	-0.0760579536520762                   	-0.204805300077442                    	0.257322106482178                     
YOR250C                               	-0.385393626738701                    	-0.259213336253145                    	-0.566052517898549                    	0.231743724743326                     	-0.0490095639783311                   	0.391419541623782                     	-0.230535385326214                    	-0.110910538014501                    
YDR168W                               	0.194215805055233                     	-0.235868980692041                    	-0.367386481211508                    	0.161311289244591                     	-0.0799864797373769                   	0.465613528377619                     	-0.0412830179342751                   	0.167724500543937                     
YOL109W                               	-0.0581216370783512                   	0.0639243002749908                    	-0.82117842324196                     	0.387129961918134                     	-0.824365341870696                    	-0.380235740234345                    	-1.98715951152597                     	0.479887942458776                     
YOL108C                               	-0.166079901874464                    	-0.196358330758255                    	0.118307664732806                     	0.115337825792741                     	-0.19654929747724                     	0.0409937647547598                    	-0.605133182486914                    	0.225397704700101                     
YER159C                               	-0.030220808774073                    	0.450847924036278                     	0.0781386236430798                    	0.127648474536666                     	-0.361178731235149                    	0.31809000328652                      	-0.358776003064756                    	0.132822318504303                     
YFL038C                               	-0.104196946118975                    	0.447172292293916                     	0.488073235326273                     	0.479250957947939                     	-0.429544630070646                    	0.410248308697303                     	-0.944099843678967                    	0.172134635657692                     
YJL140W                               	-0.462353004392216                    	0.060465548140535                     	0.197448438081759                     	0.17795988762146                      	-0.421930280267983                    	0.190111116613918                     	-0.660020491250406                    	0.00504046245058023                   
YGL106W                               	-0.176268635870203                    	0.463962440908478                     	0.122648601373914                     	0.0850006898111092                    	-0.381187533959678                    	0.000229619110652642                  	-0.43467022131191                     	-0.0113890946439074                   
YKR085C                               	-0.387952381928895                    	0.0871394641221665                    	0.400353983836591                     	-0.0212652354593428                   	-0.233075633071318                    	-0.27246333529918                     	-0.303463922234498                    	0.0296398375486044                    
YNL259C                               	0.113147266010773                     	-0.253521974104953                    	0.142188000253346                     	0.222671952416379                     	-0.39608655666888                     	0.000175591084616723                  	-0.732667133968929                    	0.00685729785308997                   
YBL026W                               	-0.0326841251334247                   	-0.239207916109139                    	0.0508799847443411                    	0.225476704280341                     	-0.618766350032437                    	-0.188652359910948                    	-0.303048321382811                    	-0.189694288420258                    
YOR323C                               	-0.471634007462916                    	-0.0944548785341716                   	0.0546946577326524                    	0.122059991706394                     	-0.239611964848605                    	-0.189489794314505                    	-0.458607092665191                    	0.16118512161269                      
YHL028W                               	-0.889981113921132                    	-0.273923085737725                    	0.345372865914229                     	0.401504131597465                     	-0.375206843352113                    	-0.419500608155955                    	-0.0973881675210043                   	0.43866032732817                      
YDR487C                               	-0.0868361651548672                   	-0.136225691698115                    	0.0433022699220343                    	-0.103932955526828                    	-0.147348728536277                    	-0.146902202791686                    	0.119845577073563                     	-0.203380143945571                    
YNL121C                               	0.266705128735109                     	-0.0611440688124243                   	0.223252867708065                     	-0.154472632599972                    	-0.412665215363963                    	-0.233941352735564                    	-0.335865342409137                    	-0.299292368386151                    
YMR004W                               	-0.236601950836101                    	-0.308734091692903                    	-0.188192864433886                    	-0.0644198627849079                   	-0.127025609824986                    	0.0161678867912513                    	-0.14373128270062                     	0.06669945766888                      
YJL031C                               	-0.103959759236962                    	-0.333419519086509                    	-0.259669594400173                    	0.0247289109728934                    	-0.151061831109922                    	0.143511944157931                     	-0.277033928466624                    	0.269500754961662                     
YCL067C                               	-0.107729165097492                    	-0.320389842997056                    	0.184257511539823                     	-0.0443289339339796                   	-0.0534613673863855                   	0.087228248035004                     	-0.053235524658412                    	0.38079673543224                      
YCR039C                               	-0.14907368157364                     	-0.154706169711229                    	0.190331777888249                     	0.00977039182823126                   	-0.120302192765386                    	-0.0764631638473457                   	0.43789221397743                      	0.4698966474208                       
YEL012W                               	0.0481123822084891                    	-0.15484290951217                     	-0.203127543476687                    	0.146505818208593                     	0.144693727774487                     	0.216936031540756                     	0.22358650047036                      	0.231696199369957                     
YGL153W                               	-0.612484196371392                    	-0.413035698641125                    	-0.444709783153498                    	0.290506058485627                     	-0.162108549625456                    	-0.130315598798656                    	-0.283477913797665                    	0.247753036086283                     
YLR025W                               	-0.228959014416449                    	-0.218558206643894                    	0.0765383743357989                    	0.208528917309222                     	-0.128997209026073                    	0.0682509038898847                    	-0.0552140936375832                   	0.134268586042063                     
YBL033C                               	-0.132589211648372                    	0.014810326170172                     	-0.027091739889972                    	0.0562949261354736                    	0.061593644677852                     	-0.0040521019526946                   	0.120198427506297                     	0.110991852042609                     
YBR256C                               	0.0331317238234761                    	-0.58709115894021                     	0.365038044268082                     	0.37339652788978                      	-0.134627670900159                    	0.00326869557517372                   	0.363601510282314                     	0.516531602081925                     
YGR044C                               	-1.07531419797772                     	-0.172354597775441                    	0.23381722786691                      	0.278404770127841                     	-0.12714563679263                     	0.0653604044969626                    	0.131673548350853                     	0.50054048774882                      
YDL107W                               	-0.101349887972116                    	-0.197370497264298                    	-0.0448813118280153                   	-0.050901314718888                    	-0.0654178754854421                   	-0.214653347440738                    	0.0765588899925354                    	0.197596049042412                     
YBR290W                               	0.0677523371053446                    	-0.176690537216766                    	0.141604859288081                     	-0.0811455985581098                   	0.0514651907303169                    	0.0853777881432737                    	0.106823899749557                     	0.15845030067896                      
YGL095C                               	0.152531760546257                     	-0.203553850207752                    	0.0472836041364688                    	-0.0348834760907148                   	-0.188813225710037                    	0.104800863503189                     	0.163893957701586                     	0.245420084198395                     
YDR337W                               	-0.168018190150541                    	-0.0131797958414186                   	-0.389017133102273                    	-0.191683758627092                    	-0.176183591968957                    	0.163448285765188                     	0.312095001013849                     	0.409367853547934                     
YPL013C                               	-0.343544309929573                    	-0.171966799704062                    	-0.496031515315594                    	-0.314988295531428                    	-0.581441776838006                    	0.0305933697428435                    	-0.0987044782324465                   	0.0750396382220442                    
YNL284C                               	-0.0311911828390848                   	0.0261514194787031                    	-0.274007936317582                    	-0.0757343056474765                   	-0.155735149424724                    	-0.00383598984855078                  	0.201052342328465                     	0.339786773629697                     
YBL090W                               	0.0281350495285526                    	-0.183190488074586                    	0.229925860915942                     	-0.303498325838818                    	-0.0751227920837781                   	-0.139784010361452                    	0.211569312545147                     	0.373507944068291                     
YGR084C                               	-0.46358109279241                     	-0.10323300625698                     	0.432464549321842                     	-0.341353092335677                    	-0.181670826605394                    	-0.152750736610075                    	0.0418115695400795                    	-0.0299416887760443                   
YOR106W                               	-0.147687715940724                    	-0.226825709267774                    	0.32548652721802                      	0.0199264042525352                    	-0.366310228398197                    	-0.219610418829534                    	-0.037929732084482                    	-0.082092314895109                    
YPR056W                               	-0.400836214826742                    	-0.390025638456301                    	0.0686901151552512                    	0.0141790836085229                    	-0.258789159721405                    	-0.0272436321286162                   	0.035761946457388                     	0.208348386500737                     
YPL129W                               	-0.278715971536706                    	-0.0495244539711173                   	0.141894987543172                     	-0.0974059300669823                   	-0.175698610982305                    	0.0218003085054965                    	0.314974279852775                     	-0.111325957909087                    
YEL021W                               	0.345176299090199                     	0.00785574931519614                   	0.00172402556462603                   	-0.250300007440712                    	-0.321043111627261                    	-0.167892090906643                    	-0.277204802684391                    	0.326061383173131                     
YGR020C                               	-0.210273371235272                    	0.32527918540803                      	0.361698319515142                     	-0.020553017453305                    	-0.520673171898914                    	-0.0253526512173586                   	0.12856498913498                      	-0.016793542507314                    
YER031C                               	0.0860379164484454                    	0.114864638689552                     	0.499318399735854                     	-0.111380908699448                    	-0.391833491646793                    	-0.009049694361018                    	0.0621837344012456                    	0.103806718480357                     
YDR139C                               	0.110984991502995                     	-0.110258242018597                    	0.0846577654158996                    	-0.127158355690996                    	-0.208568626398727                    	-0.141688498279219                    	0.216272697793511                     	0.0609126805547262                    
YCR020C                               	0.240157807139674                     	0.0522444298018647                    	0.0880058331223466                    	-0.161833234961622                    	-0.0463604957056755                   	-0.125952835696255                    	0.305277409342268                     	0.196757674361392                     
YNL084C                               	-0.0552154521114835                   	-0.221049152796113                    	-0.0921853685260769                   	-0.0763542242052806                   	-0.327292459242722                    	0.131787862508135                     	-0.0467080330006096                   	0.0534530612075657                    
YDL002C                               	-0.119788684518682                    	0.101542113758764                     	0.0684626322352723                    	-0.091485477888511                    	-0.291859502583384                    	-0.165487843748044                    	-0.0771130244614518                   	0.0108431604502204                    
YER029C                               	-0.0516205060889816                   	-0.159095253262257                    	0.200452373063949                     	-0.00559232557608082                  	-0.414431296191502                    	-0.320507757451628                    	0.191252174974449                     	-0.0416451862230874                   
YGL143C                               	-0.0638337573809925                   	-0.153013170294232                    	0.267807886944635                     	0.016072900719567                     	-0.32150669327811                     	-0.0228268410001791                   	-0.0982024748808143                   	0.0699825184135174                    
YNL137C                               	-0.114772538769005                    	0.0227320869783771                    	0.336857399804209                     	-0.0946962511362714                   	-0.322968204351035                    	-0.0457887520654479                   	-0.0701346951782418                   	0.13860779442645                      
YPR166C                               	-0.124502158801962                    	-0.123547253906183                    	0.435074448953659                     	-0.309830817730373                    	-0.232810471994518                    	-0.115444384632267                    	-0.0745851479686683                   	0.011811559475182                     
YCR003W                               	-0.0383423644176169                   	-0.122586726454224                    	0.323932273431504                     	-0.206863454888744                    	-0.365076694407683                    	-0.352775996001585                    	-0.376312331684733                    	-0.0877477824430617                   
YJL180C                               	-0.290883698444991                    	0.0302169606059478                    	0.404743775972659                     	-0.244958893346223                    	-0.387791983424693                    	-0.20733254991287                     	-0.197682162135107                    	-0.0944255120229297                   
YGR076C                               	-0.0908423154909673                   	-0.26095786374179                     	0.408535957903197                     	-0.183647430449376                    	-0.186274438172879                    	-0.246111165600156                    	-0.146488439570351                    	0.166692335938326                     
YGR174C                               	-0.118605654656603                    	-0.0394183101432186                   	0.64200945457679                      	-0.0452565055721828                   	-0.0938710468047744                   	-0.0759363905934955                   	-0.123609154124209                    	0.544533878967503                     
YJR034W                               	-0.238342372714674                    	-0.0718417189960566                   	0.314635597186213                     	0.0392190034521927                    	-0.077596110365858                    	-0.0688452121762802                   	0.0781165484691846                    	0.584154451888871                     
YBL038W                               	-0.0572663855447243                   	-0.29123424564859                     	0.682019444742309                     	-0.0694761432406422                   	-0.0543074886490305                   	-0.0981013882747345                   	0.345783287472575                     	0.411454692347898                     
YDR041W                               	-0.0459568977216272                   	-0.117076315026552                    	0.523674551860667                     	0.0894200891486513                    	-0.221360450155222                    	0.0416556080736998                    	0.205149461990628                     	0.372986310843573                     
YIL098C                               	-0.0922738591444322                   	0.0124186216753336                    	0.558676169770091                     	-0.0420016390922025                   	-0.103631898300653                    	0.0977366990989922                    	-0.0197639684928431                   	0.0607277684638505                    
YKL167C                               	-0.0984766109638835                   	-0.0610022087521166                   	0.456968575847017                     	-0.0813514361956705                   	-0.152866896866052                    	0.0376035061210052                    	0.0208876836876493                    	0.344555523971364                     
YKL138C                               	0.0142196272471212                    	0.0762750780934642                    	0.584397957169635                     	-0.0148570185003267                   	-0.361682145313037                    	0.0135475275285087                    	-0.024348610640725                    	0.157592956968369                     
YKL170W                               	-0.1798100711293                      	0.0749141843724155                    	0.496706460276572                     	-0.185166602220112                    	-0.139942757414422                    	-0.0404399774878915                   	0.0482294893124777                    	0.119687187814985                     
YNL315C                               	-0.153228269869956                    	-0.0117319174066215                   	0.601436628752468                     	-0.0898125568038294                   	0.011351923893984                     	-0.104490202353483                    	0.376230756140093                     	0.208160546507641                     
YBR122C                               	-0.404653260144612                    	-0.265691677828713                    	0.455368965853319                     	-0.065201254623649                    	-0.33311837544629                     	-0.0265007467706222                   	-0.200185421155839                    	0.274084998852269                     
YOR244W                               	-0.52370417384214                     	-0.136775462040621                    	0.322462961152253                     	0.0582467508121574                    	-0.41324924773168                     	-0.249906634429181                    	-0.218330911535201                    	0.188740512728585                     
YML129C                               	-0.465072310534959                    	-0.057139519864058                    	0.216614408083975                     	-0.284163756188598                    	-0.188688961250155                    	-0.263913400178994                    	-0.394433687287574                    	0.21216449187021                      
YLR382C                               	-0.0933152454963863                   	0.151800710873522                     	0.427394694831677                     	-0.191430948405126                    	-0.116982647283355                    	-0.19288005294826                     	-0.00893759044116463                  	-0.033285846522985                    
YKL087C                               	-0.423551613242924                    	0.257119369436414                     	0.602957817512636                     	-0.123838795842642                    	-0.126039015694647                    	-0.0261360575948798                   	-0.00862576912851624                  	0.0860303897963667                    
YIR011C                               	-0.496837384479473                    	0.0850307277738201                    	0.642477836830906                     	-0.110800953715812                    	-0.299838594530442                    	0.0107380701746405                    	0.0761075696715975                    	-0.17525257755333                     
YDR197W                               	-0.0155814585139343                   	-0.245967226287629                    	0.168295963380884                     	-0.0633165781207751                   	-0.138878193426903                    	-0.302124721592904                    	-0.0439166047482194                   	0.204878702326971                     
YBR185C                               	0.126914643320451                     	-0.0576143529220949                   	0.479741724895454                     	0.0552330738656179                    	-0.0422418651248426                   	-0.00661843318940125                  	-0.259000906145849                    	0.0748417043002453                    
YOL023W                               	-0.451995415509087                    	-0.125877137372488                    	0.233378940020206                     	-0.0871747156102948                   	-0.237938896975693                    	-0.15042753149053                     	-0.321259458354309                    	-0.0386577732671081                   
YCR046C                               	-0.328093590378557                    	0.240173338700689                     	0.431446027300994                     	-0.174291155788735                    	0.112362615433447                     	-0.131207061228249                    	0.0352362910247662                    	-0.272416719406747                    
YAL039C                               	-0.163890652001176                    	0.00291970828579494                   	0.753389255872403                     	-0.224572477873945                    	-0.0177851786725798                   	-0.0796913384029923                   	-0.0308823773404225                   	-0.165549183015925                    
YMR089C                               	-0.0623711756369103                   	-0.0817230704308954                   	-0.052493917019015                    	-0.200861925517237                    	-0.272631987490257                    	-0.217395269762061                    	-0.235892823018291                    	0.237786661543295                     
YDR468C                               	-0.193100109921126                    	-0.360382772110952                    	-0.0975616663409699                   	-0.0783226454471673                   	-0.175804654225563                    	-0.103328599793711                    	0.0253299306540583                    	0.0269719928720505                    
YHR055C                               	-0.497477172584931                    	-0.745735256450842                    	1.21310820350025                      	0.256557583565281                     	-0.437294049938399                    	-0.226093781953846                    	0.313373661473919                     	-0.277756623307541                    
YHR053C                               	-0.65567378399165                     	-0.432571952307957                    	1.08948856740725                      	0.34487378135594                      	-0.388538841431661                    	-0.340606183136992                    	0.359624581807225                     	0.0477196966375795                    
YOR307C                               	-0.461800610173031                    	-0.238916106922644                    	-0.11034718072396                     	-0.125669834633499                    	-0.0638210824728155                   	-0.247340303192474                    	-0.374702059395269                    	0.304160116868374                     
YBR200W                               	-0.409741579214369                    	-0.404315418161675                    	0.0467208038307309                    	-0.0144625073380909                   	0.00506094291728307                   	-0.184897412101451                    	-0.0229150049153924                   	0.117313113184398                     
YJR048W                               	-0.382908014911804                    	0.389150372548933                     	0.617094189367361                     	-0.0560836516354822                   	0.159080755484019                     	-0.108650360358249                    	-0.340131888202476                    	0.403374569936126                     
YOR319W                               	0.131582633642311                     	-0.123879794582586                    	0.244019881426078                     	-0.170438266376378                    	-0.245011907144937                    	-0.286834790224736                    	-0.321359376329105                    	0.0862444225710628                    
YOR265W                               	0.0951544919033452                    	-0.112295965427016                    	0.0947065963845615                    	-0.0365732408837774                   	-0.250531240785078                    	0.107907475000255                     	0.0412627447219979                    	-0.081475887332819                    
YPL031C                               	-0.602050807139702                    	-0.201090631853738                    	1.93754056130279                      	-0.118262681910337                    	-0.0215514617738134                   	-0.0936035551072434                   	-0.242017746603727                    	0.211584935042226                     
YER040W                               	-0.102482017153384                    	-0.094708719668808                    	-0.072977093330553                    	0.0701705478199567                    	0.0622819193546273                    	0.162300190211925                     	0.0441714679882787                    	-0.0845549159281338                   
YDR297W                               	0.09948444102541                      	-0.210335738780851                    	0.859053286355115                     	0.192108590131839                     	-0.205228952828565                    	-0.54068547055454                     	-0.0190896428368533                   	0.15973655954329                      
YFL031W                               	0.700089385529408                     	0.260555231553184                     	0.398065007715903                     	-0.132792215958889                    	-0.153094450199239                    	-0.143579479190476                    	0.153887679356083                     	0.375008179071581                     
YOR367W                               	-0.177604803280128                    	-0.189444443682808                    	0.157972106202464                     	-0.041665551297952                    	0.0223087016367639                    	0.131071991163159                     	0.277322097698282                     	-0.0681202249029437                   
YMR054W                               	0.135603076592457                     	-0.336246137425963                    	-0.0640851573880551                   	-0.0390479243129381                   	0.085648510928636                     	0.0941168213545848                    	0.034312411779552                     	-0.100883659679038                    
YLR371W                               	-0.043009293096818                    	-0.0718984858421308                   	-0.110463032717546                    	0.0944001987640357                    	-0.0959451933180242                   	-0.133030507106961                    	-0.251375764851883                    	-0.179261775492154                    
YNR055C                               	-0.360811306364924                    	-0.112327741193925                    	-0.243756330540128                    	-0.0432520194421588                   	0.189833719778281                     	-0.347494756456573                    	0.000706666256527572                  	0.127134247511087                     
YBR068C                               	-0.0332111462463774                   	-0.206108879616718                    	-0.184475771895414                    	-0.212614779055792                    	0.239630292002535                     	-0.377088607717752                    	-0.394492576142285                    	0.266850245151344                     
YGR055W                               	-0.111485556745038                    	0.107329416035922                     	-0.449460297624415                    	-0.166722262732968                    	0.335546776310646                     	-0.437870137008171                    	-0.0248964700677457                   	-0.181253226566808                    
YDR046C                               	0.218763724229989                     	0.307306263055545                     	-0.201808429359189                    	-0.164634402506826                    	-0.292450526813294                    	-0.271896041025803                    	0.205285099434674                     	-0.00383543238264627                  
YNL268W                               	-0.0189286074839565                   	-0.137280900100044                    	-0.299087153584166                    	-0.036392634058771                    	-0.217106961383911                    	-0.0338080372919815                   	0.424510445787734                     	-0.094693876926563                    
YNL169C                               	-0.168922805404741                    	-0.111663434374191                    	-0.138969774147641                    	-0.0106339802873181                   	-0.163134340558997                    	-0.20719747984778                     	-0.0379731746822194                   	0.0841274271806453                    
YNR056C                               	-0.0393329256750309                   	-0.327878002125151                    	-0.180721820162753                    	-0.321246018442179                    	0.0524338814559494                    	-0.365418554093992                    	-0.0697948775248296                   	-0.147907094512066                    
YKL096W                               	0.254508483984724                     	0.204712617606772                     	0.931853684253872                     	-0.0558477035450362                   	1.49726237118853                      	0.091658546169951                     	0.429050679946818                     	0.734612094337105                     
YPR159W                               	0.086688784103934                     	-0.216568055178683                    	0.259807800255015                     	0.0633605927731557                    	0.231352033103465                     	-0.298504843848496                    	0.484737332508677                     	0.230362938586582                     
YGR032W                               	0.153572611991889                     	-0.127345893169595                    	0.195496017073902                     	-0.0936537011894392                   	0.622662088521545                     	-0.0369146487890473                   	0.827682370262412                     	-0.0600361339705433                   
YJR148W                               	-0.0262014574504324                   	0.490219082529752                     	0.146959997554045                     	0.0692964459054063                    	0.678473992852412                     	-0.169823592837428                    	0.329478797846216                     	-0.0146861319100685                   
YJR017C                               	-0.367502989508118                    	0.102579675421363                     	0.163640793463353                     	0.0637901056239263                    	-0.218408930874071                    	-0.0848510148894234                   	-0.956208261059427                    	-0.0802402816623054                   
